url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,L
0,-0.7,0.7,I HAD A DREAM THAT MY PARENTS GOT DIVORCED AND IT WAS THE WORST DREAM OF MY LIFE HOLY FUCK,0.8,I HAD A DREAM THAT MY PARENTS GOT DIVORCED AND IT WAS THE WORST DREAM OF MY LIFE HOLY FUCK,n
0,0,0,Well then you head back home after getting your ass divorced to start over but now you be clocking 40 well  ,0,Well  then you head back home after getting your ass divorced to start over but now  you be clocking 40. well   @Vickranda,n
0,-0.11,0.111607143,Divorced Single Dad Grab your hats and hop in the car kids Were going to BATTERY WORLD,0.21,"Divorced Single Dad- ""Grab your hats and hop in the car  kids! We're going to *BATTERY WORLD*!""",n
0,0,0,Fallout4 is determined to get me divorced againGoddamnit,0,"#Fallout4 is determined to get me divorced again...

Goddamnit....",n
0,0.1,0.1,I ID as a 62yr old thrice divorced father of 1 who edits video 4 a living bc THATS WHAT I AM WhatILearnedToday,0.2,I ID as a 62yr old thrice divorced father of 1 who edits video 4 a living bc THAT'S WHAT I AM. #WhatILearnedToday,n
0,0,0, come to soho and we can have a massively boozy lunch and I can get divorced and you can not lose 3 kg,1,@Biltawulf come to soho and we can have a massively boozy lunch and I can get divorced and you can not lose 3 kg!,n
0,0.1,0.1, I am not a poet Poetry is for whiny teenage boys or divorced men haha,0.15,@MarkHPearson I am not a poet! Poetry is for whiny teenage boys or divorced men haha,n
0,0.31,0.30625,Ms Little all like she happily divorced ,0.75,Ms. Little all like she happily divorced ????,n
0,-0.1,0.1, theyre corny and remind me of extracouples who end up divorced and bitter,0.5,@KaytheBrave they're corny and remind me of extra-couples who end up divorced and bitter.,n
0,0.63,0.625,Sarah M Andersons Something About a Cowboy has a widower hero and divorced heroine He is in his 40s I love these types of stories,0.6,Sarah M. Anderson's Something About a Cowboy has a widower hero and divorced heroine. He is in his 40s. I love these types of stories!,n
0,0,0, I guess if I ever get divorced I will just have to harass women on the internet,0,@jeterisstraight I guess if I ever get divorced I will just have to harass women on the internet.,n
0,0,0,the divorced parent style ft Finn  ,0,the divorced parent style ft. Finn É????è¨ã?è http://t.co/bByeKwWKbI,n
0,-0.13,0.125,Ive never been married but i tell people im divorced so they wont think somethings wrong with me,0.57,I've never been married  but i tell people i'm divorced so they won't think something's wrong with me.,n
0,0.2,0.2, smh My people divorced and I went to the hood in VA for a year then straight to STT What school was that,0.4,@ChereaVS smh. My people divorced and I went to the hood in VA for a year then straight to STT. What school was that?,n
0,0.8,0.8,The dinosaurs were great but are those people getting divorced or not 11 yo summary of Jurassic World,0.75,"""The dinosaurs were great  but are those people getting divorced or not?"" --11 yo summary of Jurassic World.",n
0,0.08,0.083333333,I was in my mid thirties and happily married   Well why have you divorced him then  Physically laid on a bed and Rolf Harris got his,0.13,I was in my mid thirties and happily married ?  Well why have you divorced him then ? Physically laid on a bed and Rolf Harris got his,n
0,0,0,my dad said to my mom are we officially divorced And she said yeah and me and my brothers were like  And my dad said,0,"...my dad said to my mom  ""are we officially divorced?"" And she said ""yeah"" and me and my brothers were like ????? And my dad said...",n
0,0,0,   I believe one couple has divorced from each season So 6 out of 8 are still together,0,@katehewitt1 @FionaMMarsden @Channel4 I believe one couple has divorced from each season. So 6 out of 8 are still together.,n
0,0.25,0.25, 10 years  Bentley and divorced ,1,@annamacx 10 years = Bentley and divorced ;),n
0,0.2,0.2,How does it feel coming second to her Lol second Last time I checked he divorced her for a reason,0.19,"""How does it feel coming second to her?"" Lol  second? Last time I checked he divorced her for a reason.",n
0,-0.25,0.25,Amanda I dont think I could actually marry a person I divorcedagain Think reasons I divorced her for remain valid Sorry 2 respond here,0.55,Amanda  I don't think I could actually marry a person I divorced again! Think reasons I divorced her for  remain valid. Sorry 2 respond here,n
0,-0.03,0.033333333,brock44 were playing divorced guys all their marriages are in the fucking toilet,0,@sam_brock44 we're playing divorced guys  all their marriages are in the fucking toilet,n
0,-0.25,0.25, Sounds like a bad marriage Ive seen people getting divorced over the very thing that they once adored about that person,0.48,@mahveshm Sounds like a bad marriage. I've seen people getting divorced over the very thing that they once adored about that person.,n
0,0,0,12 things to know before dating a kid with divorced parents ,0,12 things to know before dating a kid with divorced parents. http://t.co/Hafl4EHWyo,n
0,-0.12,0.122222222,Ciara amp Russ are strange w all this PDA Hes recently divorced amp she was engaged 6 mos ago Celebrities set themselves up for failure,0.23,Ciara &amp; Russ are strange w all this PDA. He's recently divorced &amp; she was engaged 6 mos ago. Celebrities set themselves up for failure,n
0,0.25,0.25,How many times can someone get married and divorced and not think they could possibly be the problem,0.58,How many times can someone get married and divorced and not think they could possibly be the problem?,n
0,-0.01,0.0125,  UK He did no want to be divorced but his 1st wife put on the divorce in Canada via his absence for ys,0,@eyes21st1 @JulianRoepcke @GrahamWP_UK He did no want to be divorced  but his 1st wife put on the divorce in Canada via his absence for ys,n
0,0,0, Rachel Dolezal and Kevin Moore divorced c 2004 Hes declined media requests to date hes father of her son Franklin,0,@Nettaaaaaaaa Rachel Dolezal and Kevin Moore *divorced c. 2004. He's declined media requests to date; he's father of her son Franklin.,n
0,0,0,The question is where is Jonghyun appa His mom divorced or what,0,The question is  where is Jonghyun appa??? His mom divorced or what???,n
0,0.8,0.8,Spoiler Alert Turtle dies Dramas on heroin Aris in prison Vinny has 3 kids Sloan amp E are divorced YOURE WELCOME ,0.9,Spoiler Alert: Turtle dies. Drama's on heroin. Ari's in prison. Vinny has 3 kids. Sloan &amp; E are divorced. YOU'RE WELCOME. ????????????,n
0,0,0.003787879,Hey haters if jayz and beyonce are getting divorced why were they affectionate to each other for 9 seconds on live television last night,0.31,Hey haters  if jay-z and beyonce are getting divorced  why were they affectionate to each other for 9 seconds on live television last night?,n
0,-0.35,0.35, sorry for retweeting that was missing operative word divorced,0.53,"@Nettaaaaaaaa (sorry for retweeting that  was missing operative word ""divorced."")",n
0,-0.31,0.3125,Her past was her mother had been abused by her father and her father had divorced her mother with talak 3  gila talak nih,0.25,Her past was her mother had been abused by her father... and her father had divorced her mother with 'talak 3' ... gila talak nih!,n
0,-0.8,0.8,Some say if he were getting divorced from Paul McCartney hed keep his stupid whining mouth shut TheStig,1,Some say if he were getting divorced from Paul McCartney he'd keep his stupid whining mouth shut... #TheStig,n
0,0.1,0.1,going through our report and telling myself i really shouldve just divorced the team and done the entire thing myself,0.41,going through our report and telling myself i really should've just divorced the team and done the entire thing myself,n
0,1,1,Best news of the day homer and marge arent getting divorced ptl Simpsons,0.3,Best news of the day: homer and marge aren't getting divorced #ptl #Simpsons,n
0,0,0,Cougarish Guest I just got divorced and Ive always had a bellman fantasy What do u suggestMe Another bellmanBellmanTales,0,"Cougarish Guest: I just got divorced and I've always had a bellman fantasy! What do u suggest?
Me: Another bellman?
#BellmanTales",n
0,-0.06,0.064583333, shes a mess like she married a black man then got divorced by him and has been pretending to be black ever since,0.32,@YazAliZ she's a mess like she married a black man then got divorced by him and has been pretending to be black ever since,n
0,-1,1, At 3pm you will hand over your child to the man youve divorced and hate she picked up the kid and did a runner so what,0.9,@KayBurley At 3pm you will hand over your child to the man yo've divorced and hate  she picked up the kid and did a runner so what!,n
0,0,0, it was after Lamar and Khloe got divorced,0,@ForeverDTA_ it was after Lamar and Khloe got divorced,n
0,0.33,0.333333333,Even though you the one ima get divorced quick tayapost,0.5,Even though you the one ima get divorced quick #tayapost,n
0,0.4,0.4,Islamic teachings free the lactating mother from any responsibility for her sustenance even if she is divorced,0.8,É??Islamic teachings free the lactating mother from any responsibility for her sustenance  even if she is divorced.,n
0,0,0,I cannot conceive of being so divorced from reality as to write something like that I am hitting peak teenage girl level cant even,0,"I cannot conceive of being so divorced from reality as to write something like that. I am hitting peak teenage girl level ""can't even"".",n
