,id,url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,now
0,681456615330037761,0.0,0.12,0.123232323232,When works trying to make you work on New Years Day at Pizza Hut BAHAH while Im pregnant until 2 in the morning Im no thanks I have to ,0.38,When works trying to make you work on New Year's Day at Pizza Hut BAHAH while I'm pregnant until 2 in the morning I'm no thanks I have to 💤,"December 28, 2015"
0,681456550309855232,0.0,0.18,0.180555555556,It would be hard to find a more pregnant sign of the greatness of a son of God than this phraseas we forgive them that trespass against us,0.51,It would be hard to find a more pregnant sign of the greatness of a son of God than this phrase “as we forgive them that trespass against us,"December 28, 2015"
0,681456508148838400,0.0,0.33,0.333333333333,Shes pregnant for a guy she met 3 months ago That aint goals,0.5,She's pregnant for a guy she met 3 months ago? That ain't goals.,"December 28, 2015"
0,681456627602616321,0.0,0.33,0.333333333333,Thinking am pregnant me just had a bacon sarni we JD sauce on,0.5,Thinking am pregnant me  just had a bacon sarni we JD sauce on,"December 28, 2015"
0,681456626071633920,0.0,-0.47,0.472222222222,Tonight I had a dream that I was pregnant this was the worst dream Ive ever had ,0.83,Tonight I had a dream that I was pregnant  this was the worst dream I've ever had :(,"December 28, 2015"
0,681456615330037761,0.0,0.12,0.123232323232,When works trying to make you work on New Years Day at Pizza Hut BAHAH while Im pregnant until 2 in the morning Im no thanks I have to ,0.38,When works trying to make you work on New Year's Day at Pizza Hut BAHAH while I'm pregnant until 2 in the morning I'm no thanks I have to 💤,"December 28, 2015"
0,681456550309855232,0.0,0.18,0.180555555556,It would be hard to find a more pregnant sign of the greatness of a son of God than this phraseas we forgive them that trespass against us,0.51,It would be hard to find a more pregnant sign of the greatness of a son of God than this phrase “as we forgive them that trespass against us,"December 28, 2015"
0,681456508148838400,0.0,0.33,0.333333333333,Shes pregnant for a guy she met 3 months ago That aint goals,0.5,She's pregnant for a guy she met 3 months ago? That ain't goals.,"December 28, 2015"
0,681456664306958336,0.0,0.23,0.227777777778,An elderly man that looked pregnant called me a pretty young lassonlyinedinburgh,0.63,"An elderly man that looked pregnant called me a ""pretty young lass""
#onlyinedinburgh","December 28, 2015"
0,681456627602616321,0.0,0.33,0.333333333333,Thinking am pregnant me just had a bacon sarni we JD sauce on,0.5,Thinking am pregnant me  just had a bacon sarni we JD sauce on,"December 28, 2015"
0,681456626071633920,0.0,-0.47,0.472222222222,Tonight I had a dream that I was pregnant this was the worst dream Ive ever had ,0.83,Tonight I had a dream that I was pregnant  this was the worst dream I've ever had :(,"December 28, 2015"
0,681456615330037761,0.0,0.12,0.123232323232,When works trying to make you work on New Years Day at Pizza Hut BAHAH while Im pregnant until 2 in the morning Im no thanks I have to ,0.38,When works trying to make you work on New Year's Day at Pizza Hut BAHAH while I'm pregnant until 2 in the morning I'm no thanks I have to 💤,"December 28, 2015"
0,681456550309855232,0.0,0.18,0.180555555556,It would be hard to find a more pregnant sign of the greatness of a son of God than this phraseas we forgive them that trespass against us,0.51,It would be hard to find a more pregnant sign of the greatness of a son of God than this phrase “as we forgive them that trespass against us,"December 28, 2015"
0,681456664306958336,0.0,0.23,0.227777777778,An elderly man that looked pregnant called me a pretty young lassonlyinedinburgh,0.63,"An elderly man that looked pregnant called me a ""pretty young lass""
#onlyinedinburgh","December 28, 2015"
0,681456627602616321,0.0,0.33,0.333333333333,Thinking am pregnant me just had a bacon sarni we JD sauce on,0.5,Thinking am pregnant me  just had a bacon sarni we JD sauce on,"December 28, 2015"
0,681456626071633920,0.0,-0.47,0.472222222222,Tonight I had a dream that I was pregnant this was the worst dream Ive ever had ,0.83,Tonight I had a dream that I was pregnant  this was the worst dream I've ever had :(,"December 28, 2015"
0,681456615330037761,0.0,0.12,0.123232323232,When works trying to make you work on New Years Day at Pizza Hut BAHAH while Im pregnant until 2 in the morning Im no thanks I have to ,0.38,When works trying to make you work on New Year's Day at Pizza Hut BAHAH while I'm pregnant until 2 in the morning I'm no thanks I have to 💤,"December 28, 2015"
0,681456664306958336,0.0,0.23,0.227777777778,An elderly man that looked pregnant called me a pretty young lassonlyinedinburgh,0.63,"An elderly man that looked pregnant called me a ""pretty young lass""
#onlyinedinburgh","December 28, 2015"
0,681456627602616321,0.0,0.33,0.333333333333,Thinking am pregnant me just had a bacon sarni we JD sauce on,0.5,Thinking am pregnant me  just had a bacon sarni we JD sauce on,"December 28, 2015"
0,681456626071633920,0.0,-0.47,0.472222222222,Tonight I had a dream that I was pregnant this was the worst dream Ive ever had ,0.83,Tonight I had a dream that I was pregnant  this was the worst dream I've ever had :(,"December 28, 2015"
0,681456615330037761,0.0,0.12,0.123232323232,When works trying to make you work on New Years Day at Pizza Hut BAHAH while Im pregnant until 2 in the morning Im no thanks I have to ,0.38,When works trying to make you work on New Year's Day at Pizza Hut BAHAH while I'm pregnant until 2 in the morning I'm no thanks I have to 💤,"December 28, 2015"
0,681456755281231872,0.0,0.33,0.333333333333,i remember when harry did the thing where he pretended to be a pregnant woman at my concert and i was like who is this man,0.5,i remember when harry did the thing where he pretended to be a pregnant woman at my concert and i was like who is this man,"December 28, 2015"
0,681456664306958336,0.0,0.23,0.227777777778,An elderly man that looked pregnant called me a pretty young lassonlyinedinburgh,0.63,"An elderly man that looked pregnant called me a ""pretty young lass""
#onlyinedinburgh","December 28, 2015"
0,681456627602616321,0.0,0.33,0.333333333333,Thinking am pregnant me just had a bacon sarni we JD sauce on,0.5,Thinking am pregnant me  just had a bacon sarni we JD sauce on,"December 28, 2015"
0,681456626071633920,0.0,-0.47,0.472222222222,Tonight I had a dream that I was pregnant this was the worst dream Ive ever had ,0.83,Tonight I had a dream that I was pregnant  this was the worst dream I've ever had :(,"December 28, 2015"
0,681456615330037761,0.0,0.12,0.123232323232,When works trying to make you work on New Years Day at Pizza Hut BAHAH while Im pregnant until 2 in the morning Im no thanks I have to ,0.38,When works trying to make you work on New Year's Day at Pizza Hut BAHAH while I'm pregnant until 2 in the morning I'm no thanks I have to 💤,"December 28, 2015"
0,681456796146470912,0.0,0.08,0.0833333333333, png  She isnt a racist She got pregnant to a black man at 16 She has a song to prove it GoodChristian,0.47,"@chrisjlatimer @luke_png @UmaKompton She isn't a racist. She got pregnant ""to a black man"" at 16. She has a song to prove it. #GoodChristian","December 28, 2015"
0,681456755281231872,0.0,0.33,0.333333333333,i remember when harry did the thing where he pretended to be a pregnant woman at my concert and i was like who is this man,0.5,i remember when harry did the thing where he pretended to be a pregnant woman at my concert and i was like who is this man,"December 28, 2015"
0,681456664306958336,0.0,0.23,0.227777777778,An elderly man that looked pregnant called me a pretty young lassonlyinedinburgh,0.63,"An elderly man that looked pregnant called me a ""pretty young lass""
#onlyinedinburgh","December 28, 2015"
0,681456627602616321,0.0,0.33,0.333333333333,Thinking am pregnant me just had a bacon sarni we JD sauce on,0.5,Thinking am pregnant me  just had a bacon sarni we JD sauce on,"December 28, 2015"
0,681456626071633920,0.0,-0.47,0.472222222222,Tonight I had a dream that I was pregnant this was the worst dream Ive ever had ,0.83,Tonight I had a dream that I was pregnant  this was the worst dream I've ever had :(,"December 28, 2015"
0,681456615330037761,0.0,0.12,0.123232323232,When works trying to make you work on New Years Day at Pizza Hut BAHAH while Im pregnant until 2 in the morning Im no thanks I have to ,0.38,When works trying to make you work on New Year's Day at Pizza Hut BAHAH while I'm pregnant until 2 in the morning I'm no thanks I have to 💤,"December 28, 2015"
0,681456805004886017,0.0,-0.13,0.129166666667,Sorry but not sorry Im not the bitch thats gone b talking to amp fucking with niggas while pregnant with another nigga child,0.82,Sorry but not sorry I'm not the bitch that's gone b talking to &amp; fucking with niggas while pregnant with another nigga child,"December 28, 2015"
0,681456796146470912,0.0,0.08,0.0833333333333, png  She isnt a racist She got pregnant to a black man at 16 She has a song to prove it GoodChristian,0.47,"@chrisjlatimer @luke_png @UmaKompton She isn't a racist. She got pregnant ""to a black man"" at 16. She has a song to prove it. #GoodChristian","December 28, 2015"
0,681456795597012992,0.0,0.17,0.166666666667,Everyone back home is getting pregnant or engaged and Derrick and I sit at home making cat jokes and eating ice cream after work ,0.25,Everyone back home is getting pregnant or engaged and Derrick and I sit at home making cat jokes and eating ice cream after work 😼,"December 28, 2015"
0,681456755281231872,0.0,0.33,0.333333333333,i remember when harry did the thing where he pretended to be a pregnant woman at my concert and i was like who is this man,0.5,i remember when harry did the thing where he pretended to be a pregnant woman at my concert and i was like who is this man,"December 28, 2015"
0,681456664306958336,0.0,0.23,0.227777777778,An elderly man that looked pregnant called me a pretty young lassonlyinedinburgh,0.63,"An elderly man that looked pregnant called me a ""pretty young lass""
#onlyinedinburgh","December 28, 2015"
0,681456627602616321,0.0,0.33,0.333333333333,Thinking am pregnant me just had a bacon sarni we JD sauce on,0.5,Thinking am pregnant me  just had a bacon sarni we JD sauce on,"December 28, 2015"
0,681456626071633920,0.0,-0.47,0.472222222222,Tonight I had a dream that I was pregnant this was the worst dream Ive ever had ,0.83,Tonight I had a dream that I was pregnant  this was the worst dream I've ever had :(,"December 28, 2015"
0,681456805004886017,0.0,-0.13,0.129166666667,Sorry but not sorry Im not the bitch thats gone b talking to amp fucking with niggas while pregnant with another nigga child,0.82,Sorry but not sorry I'm not the bitch that's gone b talking to &amp; fucking with niggas while pregnant with another nigga child,"December 28, 2015"
0,681456796146470912,0.0,0.08,0.0833333333333, png  She isnt a racist She got pregnant to a black man at 16 She has a song to prove it GoodChristian,0.47,"@chrisjlatimer @luke_png @UmaKompton She isn't a racist. She got pregnant ""to a black man"" at 16. She has a song to prove it. #GoodChristian","December 28, 2015"
0,681456795597012992,0.0,0.17,0.166666666667,Everyone back home is getting pregnant or engaged and Derrick and I sit at home making cat jokes and eating ice cream after work ,0.25,Everyone back home is getting pregnant or engaged and Derrick and I sit at home making cat jokes and eating ice cream after work 😼,"December 28, 2015"
0,681456755281231872,0.0,0.33,0.333333333333,i remember when harry did the thing where he pretended to be a pregnant woman at my concert and i was like who is this man,0.5,i remember when harry did the thing where he pretended to be a pregnant woman at my concert and i was like who is this man,"December 28, 2015"
0,681456664306958336,0.0,0.23,0.227777777778,An elderly man that looked pregnant called me a pretty young lassonlyinedinburgh,0.63,"An elderly man that looked pregnant called me a ""pretty young lass""
#onlyinedinburgh","December 28, 2015"
0,681456627602616321,0.0,0.33,0.333333333333,Thinking am pregnant me just had a bacon sarni we JD sauce on,0.5,Thinking am pregnant me  just had a bacon sarni we JD sauce on,"December 28, 2015"
0,681456805004886017,0.0,-0.13,0.129166666667,Sorry but not sorry Im not the bitch thats gone b talking to amp fucking with niggas while pregnant with another nigga child,0.82,Sorry but not sorry I'm not the bitch that's gone b talking to &amp; fucking with niggas while pregnant with another nigga child,"December 28, 2015"
0,681456796146470912,0.0,0.08,0.0833333333333, png  She isnt a racist She got pregnant to a black man at 16 She has a song to prove it GoodChristian,0.47,"@chrisjlatimer @luke_png @UmaKompton She isn't a racist. She got pregnant ""to a black man"" at 16. She has a song to prove it. #GoodChristian","December 28, 2015"
0,681456795597012992,0.0,0.17,0.166666666667,Everyone back home is getting pregnant or engaged and Derrick and I sit at home making cat jokes and eating ice cream after work ,0.25,Everyone back home is getting pregnant or engaged and Derrick and I sit at home making cat jokes and eating ice cream after work 😼,"December 28, 2015"
0,681456755281231872,0.0,0.33,0.333333333333,i remember when harry did the thing where he pretended to be a pregnant woman at my concert and i was like who is this man,0.5,i remember when harry did the thing where he pretended to be a pregnant woman at my concert and i was like who is this man,"December 28, 2015"
0,681456664306958336,0.0,0.23,0.227777777778,An elderly man that looked pregnant called me a pretty young lassonlyinedinburgh,0.63,"An elderly man that looked pregnant called me a ""pretty young lass""
#onlyinedinburgh","December 28, 2015"
