sentiment_polarity,sentiment_subjectivity,absPolarity,a,al,am,amp,an,and,as,at,be,becaus,been,but,can,cant,day,didnt,do,dont,drink,drunk,ev,even,for,fuck,ges,go,gon,good,got,hav,hes,how,i,if,im,in,is,it,iv,just,know,last,lik,lol,lov,me,my,need,never,night,not,now,of,on,onl,out,real,shit,so,sor,stil,th,that,think,tim,to,toda,tonight,twees,up,wa,want,watch,we,what,when,with,wok,work,you,your,about,again,alway,ar,back,befor,being,best,beyonc,by,cal,car,caus,com,could,did,driv,ever,everyon,feel,find,friens,from,fun,girl,going,guy,ha,had,hah,hap,he,hi,high,him,histor,hom,il,kid,les,lif,littl,look,mad,mak,man,mean,mes,mor,much,n,no,off,oh,or,our,over,part,peopl,remember,right,said,say,se,ser,sh,should,sinc,sleep,sober,som,song,sound,start,sur,tak,talk,tel,text,than,the,their,them,then,ther,theyr,thing,u,ur,us,ver,wan,wasnt,way,weekens,wel,wer,wh,why,wil,would,ye,L
-0.43,0.6,0.425,0,0,0.796794,0,0,0.796794,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,1.593588,0,0,0,0,0,0,0,0,0.796794,0,0.796794,0.796794,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
-0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0.851809,0,0,0,0,0.851809,0,0,0.851809,0,0,0,0,0.851809,0,0,0,0,0,0,0,0.851809,0,0,0,0,0.851809,0,0,0,0,0,0,0,0,0,0,0,0,0.851809,0,0,0.851809,0,0,0,0,0,0,0,0.851809,0,0,0,0.851809,0,0.851809,0,0,0.851809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
-0.38,0.69,0.375,0.591844,0,0.591844,0,0,0,0,0,0.591844,0,0,0,0,0,0,0.591844,0,0.591844,0,0.591844,0,1.183687,0,0,0,0,0,0,0,0,0,0,1.775531,0,0,0,0,0.591844,0,0,0.591844,0.591844,0,0,0,0,0,0,0,0.591844,0.591844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591844,0,0.591844,0,0,0,0,0,0,0,0,0,0,0.591844,0,0,0,0,0,0.591844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0.1,0.8,0.1,0,0,0.920058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920058,0,0,0,0,0,0,0,0.920058,0,0,0,0,1.840117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920058,0,0,0,0.920058,0,0,0,0,0,0,0,0.920058,0,0.920058,0,0.920058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
-0.4,0.77,0.4,0,0,0.554816,1.109632,0,0,0,0,0,0,0,0,0,0,0,0,0.554816,0,0,0.554816,0,0,0,0,0,0,0,0,0.554816,0,0,0,2.219264,0,0,0.554816,0,0,0,0,0,0,0,0,0,0.554816,0.554816,0,0,0,0,0,0,0.554816,0,0,0,0.554816,0.554816,0,0,0,0,0,0,0,0,0,0,0,0.554816,0,0,0,0.554816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0.15,1,0.15,0,0,0.796794,0,0.796794,0,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0.796794,0,0,0.796794,0,0,0,0,0,0,0,0,0.796794,1.593588,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
-0.26,0.68,0.2625,0,0,0.695499,0,0,0.695499,0,0,0,0,0,0.695499,0,0,0,0,0,0,0,0.695499,0,0,0.695499,0,0,0,0,0,0,0,0,0,2.086496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695499,0,0,0,0,0,0,0,0,0,0,0.695499,0,0,0,0,0,0,0,0,0.695499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695499,0,0.695499,0,0,0,0,0,0,0,0,0.695499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
-0.5,1,0.5,0,0,1.062392,0,1.062392,1.062392,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062392,0,0,0,0,0,0,0,0,0,0,0,0,1.062392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062392,0,0,0,0,1.062392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062392,0,0,0,0,0,0,0,0,0,0,0,1.062392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
-0.08,0.77,0.075,0,0,0.581896,0,0,1.745688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581896,0,0,0,0,0,0,0,0,0,0.581896,0,0,1.745688,0,0,0,0,0,0,0,0,0.581896,0,0,0,0,1.163792,0,0,0.581896,0,0,0,0.581896,0,0,0,0,0,0.581896,0,0,0,0,0,0,0,0,0,0,0.581896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0.5,0,0,0.731188,0.731188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731188,0,0,0,0,0,0,0,0,0,0,0,0,0.731188,0,0,0.731188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731188,0.731188,0,0,0,0,0,0,0,0.731188,0,0,0,0.731188,0,0,0,0,0.731188,0.731188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731188,0,0.731188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.462376,0,0,0,0,0,0.731188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
0.08,0.15,0.083333,0,0,0.731188,0,0,0,0.731188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.193565,0,0,0.731188,0,0,0,0,0,0.731188,0,0,0,0,0,0,0,0,0,0.731188,0,0,0,0,0,0,0,0,0.731188,0.731188,0,0,0,0,0,0,0,0,0.731188,0,0,0,0.731188,0.731188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
-0.34,0.65,0.341667,0.96097,0,0.96097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96097,0,0,0,0,0.96097,0,0,0,0,0,0,0,0.96097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96097,0,0,0,0,0,0.96097,0,0,0,0,0,0.96097,0,0,0,0,0,0,0,0,0.96097,0,0,0,0,0,0,0,0.96097,0,0,0,0,0,0,0,0.96097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
-0.33,0.85,0.325,0,0,0.60232,0,0,0.60232,0,0.60232,0,0,0,0,0,0,0,0,0,0,0,1.204639,0,0,0,0.60232,0.60232,0.60232,0,0,0,0,0.60232,0,1.806959,0,0.60232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60232,0,0,0,0,0.60232,0,0,0,0,0,0,0,0,0,0,0,0.60232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60232,0,0,0,0,0,0,0,0,0,0,y
0.07,0.62,0.066667,0,0,0.712674,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0.712674,0.712674,0,0,0.712674,1.425348,0,0,0.712674,0.712674,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0.712674,0,0,0.712674,0,0,0,0,0.712674,0.712674,0.712674,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0.13,0.47,0.125,0,0,0.751224,0,0.751224,0.751224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751224,0,0,0.751224,0,0,0,0,0,0,0,0,0,1.502449,0,0,0,0,1.502449,0,0,0,0,0,0.751224,0,0,0,0,0,0,0,0,0.751224,0,0,0,0.751224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751224,0,0,0,0,y
-0.2,0.97,0.2,0,0,0.920058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920058,0,0,0,0,0,0,0,0,0,0,0,0,0.920058,0,0,0,0,0,0,0.920058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920058,0.920058,0,0,0,0,0,0,0.920058,0,0,0,0,0,0,0,0.920058,0.920058,0,0,0,0,0,0.920058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920058,0,0,0,0,n
-0.24,0.64,0.235,0,0,1.329144,0,0,0,0,0,0,0.664572,0,0,0,0,0,0,0,0,0,0.664572,0,0,0,0,0,0,0,0,0.664572,0,0,0,1.329144,0,0.664572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.329144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664572,0,0,0,0,1.329144,0,0,0,0,0,0,0,0,0,0.664572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664572,0,0,y
-0.5,1,0.5,1.425348,0,0.712674,0,0,1.425348,0,0,0,0,0,0,0,0,0,0,0,0.712674,0,0.712674,0,0,0,0,0,0,0,0,0,0.712674,0,0,1.425348,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712674,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
-0.3,0.55,0.3,0,0,0.851809,0,0,0,0,0.851809,0,0,0,0,0,0,0,0,0,0,0,0.851809,0,0,0,0,0,0,0,0,0,0,0,0.851809,1.703617,0,0,0.851809,0,0,0,0.851809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851809,0,0,0,0,0,0,0,0,0,0.851809,0,0,0,0,0,0,0,0,0.851809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851809,0,0,0,0,0,y
0.1,0.67,0.104167,0.796794,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0.796794,0,0,0,0,0,0,0.796794,1.593588,0.796794,0,0,0,0,0,0,1.593588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
-0.5,1,0.5,0,0,1.007873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007873,0,0,1.007873,0,0,0,0,0,0,0,0,0,1.007873,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007873,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007873,0,0,1.007873,0,0,0,0,0,1.007873,1.007873,0,0,0,0,0,0,1.007873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
-0.25,0.58,0.25,0,0,0.712674,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0.712674,0,1.425348,0,0,0.712674,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0.712674,0,0,1.425348,0,0,0,0,0.712674,0,0.712674,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
-0.25,0.53,0.25,0,0,0.650579,1.301159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650579,0,0,0,0,0,0,0,0,0,0,0,0.650579,1.951738,0,0,0,0,0,0,0,0,0.650579,0,0,0,0,0.650579,0,0,0.650579,0,0,0,0,0,0,0.650579,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
-0.18,0.68,0.180952,0,0,0.650579,0,0,1.301159,0,0.650579,0,0,0,0,0,0,0,0,0,0,0,0.650579,0,0,0,0,0.650579,0,0,0,0,0,0,0,1.301159,0,0,0,0,0,0,0,0,0.650579,0,0,0,0,0,0,0,0.650579,0,0,0,0,0,0,1.301159,0,0,0,0,0.650579,0,0,0,0.650579,0,0,0,0,0.650579,0,0.650579,0,0,0,0.650579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
-0.08,0.78,0.083333,0,0,0.796794,0,0,1.593588,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796794,0,0,0,0.796794,0,0,0,0,0,0,0.796794,0,0,0,0,0,0,0,0,1.593588,0,0.796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
-0.25,0.7,0.25,0.822925,0,0.822925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822925,0,0,0,0,0,0,0,0,0,0,0,0,2.468776,0,0,0.822925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
0.26,0.82,0.2625,0,0,0.712674,0,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0.712674,0,1.425348,0,0,0,0.712674,0.712674,0,0,0,0,0,0.712674,0.712674,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0.712674,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712674,0,0,0,y
-0.63,1,0.625,0,0,1.062392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062392,0,0,0,0,0,0,0,0,0,0,0,0,2.124784,0,0,0,0,0,0,1.062392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062392,0,0,0,0,0,0,0,1.062392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
-0.2,0.6,0.2,0,0,0.625057,0,0.625057,1.87517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625057,0,0,0,0,0,0,0,0,0,0,0,0,1.87517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625057,0,0,0,0,0,0,0.625057,0,0,0,0,0,0,0,0,0,0,0,0.625057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625057,0.625057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
-0.5,1,0.5,0,0,0.731188,0,0,0.731188,0.731188,0,0,0,0,0.731188,0,0,0,0,0,0,0.731188,1.462376,0,0,0,0,0,0.731188,0,0,0,0,0,0,1.462376,0,0,0,0,0,0,0,0,0,0.731188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731188,0,0,0,0,0,0,0,0,0,0.731188,0,0,0,0,0,0,0,0,0,0.731188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n
-0.25,0.83,0.25,1.250113,0,0.625057,0,0.625057,0.625057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625057,0,0,0,0,0,0,0,0,0,0.625057,0,0,1.87517,0,0,0,0.625057,0,0,0,0.625057,0,0,0,0,0,0,0,0,0,0.625057,0,0,0,0,0,0,0,0,0,0,0,0.625057,0,0,0,0,0,0,0,0.625057,0,0,0,0,0,0,0,0,0.625057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625057,0,0,y
0.17,0.6,0.166667,0.613372,0,0.613372,0,0,0,0,0,0,0,0,0,0,0.613372,0,0.613372,0,0,0,0.613372,0,0,0.613372,0,0,0,0,0.613372,0,0.613372,0,0,1.840117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613372,0,0,0,0,0,0,0,0,1.226744,0.613372,0,0,0,0,0,0,0,0.613372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
